PIDN,Ca,P,pH,SOC,Sand
eMllg1qm,0.7870297121681458,0.08124886547350396,1.0319705960784926,0.01734108617499075,-0.8021123691116436
eNPunZ9i,-0.4785973500619778,-0.11971609096169633,-2.0264854785591684,0.3147272337870781,0.112866037789086
eS5BSM4J,-0.396439224603387,-0.30090882823812937,-0.11041420633934429,-0.5872159793101055,1.319466866396862
eVGMFoOI,-0.5935051224968677,-0.06391609368736173,0.8302001863425925,-0.8673635023636344,0.7761724784173047
eaIwb3rG,-0.47660026738769856,0.6146335412611057,1.1120624019642786,-0.3989346825986395,1.6239407390444107
eyzw8Vis,-0.5891481249208712,0.09549140355441121,-0.4345000209502974,-0.6863487751155226,1.3570838779864793
f04Ke2bN,-0.2990118716988266,0.058454803781137876,-0.45025638143035174,0.1047933290289329,0.06506717248070615
f4GA0te1,-0.2251769220555846,-0.5051605415731268,-0.4684858492794479,-0.5017075951903571,-0.2544295399794869
f7bd91h5,-0.3931263994872327,-0.2358955421925879,0.16601602009153105,-0.5985590909652565,1.015562156228281
fB7z9ndr,-0.5808577135648423,0.20300648673376198,0.08633597247511027,-0.7253143787587142,1.5221669108575036
fEe7AWFA,-0.06947867561023058,-0.34647677006002997,0.2687806082383144,-0.3664054907915961,-0.9495603739520853
fJJIbgY9,0.5250574995253143,0.413545031694162,1.614793210539558,-0.7669586494560754,-0.35713244135083144
fQBURMvg,-0.2832836624501627,-0.12222381273320426,0.31604460835340653,-0.45089956834393163,0.8515108533650668
fS0HpOub,-0.3843284709163757,-0.2938851382125671,-0.022176939359058068,-0.5752183524421817,0.529595673304339
fTDXauuk,0.3204820925566989,0.07018649138237887,1.5260767941374365,-0.5332703340621556,-0.666344323403468
favPNA2N,-0.5438757490609762,0.1442080782751196,-1.6253475004846383,0.32434873568005784,0.765758539391225
g3Fv0U4k,-0.541701745661999,-0.36785883471409253,-1.5122225720156326,0.41127267486869457,-0.039572709664827954
g5PKo2E2,0.29828451763121366,-0.2807599187001637,1.0509903586862333,-0.16165302911516122,-1.1501896146363215
gbjnD5fe,-0.3808327592141043,-0.39183289646941777,-0.3780774762497163,-0.6083984351374347,0.2870486645622172
ge9zqXCv,-0.2947200241768999,-0.355170902839995,-0.5723945436436839,0.4266833904591003,-0.5896532350286812
geeqJpSE,-0.44354419071980855,-0.3282331504035705,-0.10294851110667658,-0.6141343463353515,0.750159614757461
gqy1J2RS,0.17410285939793058,-0.46801355342292883,0.5337097950912106,-0.011274180889206065,-1.6273375102592418
grlUtS3H,-0.1415541376881495,-0.26050190495723147,0.1109427383075694,0.7229373837041457,-0.6393563992584923
gx965KYj,-0.00842343572451254,-0.02117424238829191,-0.13702405659116046,0.14583773154997104,-0.10036651806486319
h3F08Vjm,-0.3950069870569908,-0.39039961344249097,-0.13333097540250272,-0.6862545184688607,0.6656308032124905
h6FQG8Iy,-0.3321027293986165,0.35689324975712733,1.2018464638908721,-0.7066652907854696,1.6368067907047639
h7ftM8b3,2.062026370111266,-0.11301179168210584,2.0973597094139063,-0.5373480769342969,-1.0248570623048927
hLrCHXZv,-0.11225190438192412,-0.45574457555201153,0.6536963056946501,0.08652130980560102,-0.7583873236165068
hQ6VBuFx,-0.762131402576347,0.3968132843690233,0.5191572910430136,-0.6784654185024301,1.7839131576405798
hYoR2y7w,-0.38836395762057263,-0.38265358104697444,-0.46861446536037654,0.031560635073827115,-0.7774603749062017
hf65yZkM,0.38479426003511863,-0.1882940970956719,0.3548654979274328,1.392149569990277,-0.9090874499041384
hjuwe1x4,-0.21991941658682235,-0.5178383899040222,0.039488730754312584,-0.4602948303966805,0.3203245302679356
hyINlsFR,-0.9136260359554629,0.3867342916398462,-0.43661563765796707,-0.04031718723156885,1.3654676967790742
i0Qlm9Bv,-0.21758747757842256,0.09566384705133313,0.5898338169570092,-0.5362251087165824,0.8215767794043636
i1VxfxMb,-0.3524217913381338,0.09912624004730386,0.39304736497932247,-0.5573719459683453,1.0911769497275081
i2l6jXNP,-0.4880016220549126,-0.1978250018403509,-0.884870497993477,-0.3973186836058922,0.08485514633199998
i4FgPZv7,-0.37339328056070853,-0.2028839778015703,0.09200187179315655,-0.8439478805697327,1.2560811623186048
i7XtIkSi,-0.21152278498987043,-0.013452523806585681,-0.5768897723630904,-0.23885470606940729,0.006732570814317995
i9z346Ut,-0.2272958603861528,0.007241330407601332,-0.2633493638266078,0.8477293995344262,0.21179956169616432
iDOat4cZ,2.212816274855936,0.3810046610685509,2.263637781983773,-0.4362973511291166,-0.7698620794168569
iNv6RoSO,-0.2164259455429831,0.1614306860471748,0.7784381352591776,-0.02517194987224869,-0.034511122067204525
iSL9NYzy,2.8764672191619636,-0.5906854348225119,1.7820009796985072,1.5237286942162136,-0.901944739724474
iSqVc1r8,-0.2449202482566082,0.4025543845516273,0.8532937604372659,-1.0160913571692909,0.6186802737605426
iYZMftt6,-0.5697423348155328,-0.4878576558851586,-0.12936646441882438,-0.550107540793153,-0.7152313031150079
ieTPaa3c,-0.32591792255236696,-0.17388507047351087,-0.7235224921096393,-0.0007952428134849754,-0.24708383282457547
if7BmzU0,-0.45273923667530225,-0.3188386566719368,-0.18336112900466794,-0.5780652597553235,0.8072042272614617
ihNz5bmx,-0.37267376959237053,-0.25915484130316546,-0.4809956351027882,-0.017527280938640644,-0.6418877703977905
ikJXKdIN,-0.4542094668012626,-0.08236512488226655,-1.1666710117074377,-0.8677834326616285,0.9403845263730766
iq2kxikN,-0.22086080302863165,-0.4870476825738246,-0.04028556639834058,-0.1501060781177621,-1.2050445418569105
iuZEDJK7,-0.4343463303356887,-0.334308034823402,-0.3183635639843647,-0.5547162522528488,0.534908800165038
iyF8gVT7,-0.7303495400746445,0.12201637994960546,0.06516305113403398,-0.7985366849346356,1.703456832872103
j06qdQ0V,-0.36217835385371044,-0.24165679798377315,-0.18679720871866046,-0.24149395923571504,0.17674428240341555
j7hl8svO,-0.5416832614673015,-0.49191289479429035,-0.14480072413518208,-0.5152287424319475,-0.9174572156766949
j8hMoJUN,-0.38049480412512393,-0.2659457359516404,-1.3682936780178512,-0.752963082957951,0.04792028662562231
jNaFasbV,-0.5230985133811603,-0.36834207167819333,-1.1930354089111166,0.11479890903562406,-1.1682771589055
jVVHeYHT,-0.5587399058576241,-0.17187958273304904,0.1995776559483442,-0.5945222778539865,0.9813170373749749
jXm4ySvK,-0.33732621741357915,-0.18276794893633852,-0.09388493022813016,-0.41456130261970614,0.44356892023442285
juO5ii5l,-0.4267417966656697,-0.056680071389814124,0.37945817839088924,-0.6737265397390111,0.6552570269994753
k2hdEBsU,-0.4081277003378321,-0.290440962807474,-0.587373242007077,-0.7254390784113021,1.4152213239842233
k3ynMfhN,0.3267643951968009,0.18642211070684933,1.1837106346726909,-0.46701624420468946,0.35657199423330255
k9C9yBtr,-0.040607652937001415,-0.3630418916339062,0.5414805508082576,0.3705321577687464,-0.9998288690785451
kAKRvcRo,-0.556650696309521,-0.4884020615620779,-1.1397553345100437,0.08365748009570595,-0.9903245043137368
kBi3R2oC,-0.05423930971294366,-0.11172476238814344,-0.30289993810517224,-0.2934103350538244,-0.1461110268857233
kDWmnsXe,-0.07759740363228529,-0.28537607122350384,1.0262862088770657,-0.48444200498609646,0.06628376791708135
kSGBd2Vh,-0.35444243850081447,-0.27159153994241425,-0.05321467300156435,-0.6044866136574747,0.7142908926622731
kT0miHPT,-0.3876226597712278,-0.2915671790308574,-0.2896576155437902,-0.41754618017542455,-0.13527507205829536
kaW0TfRn,-0.5092278629817204,-0.43507294573216715,-0.40015545247503503,-0.48571517955254606,-0.24648074459675584
kmg3SowO,-0.3724894727046606,-0.0650348641677505,-1.1237460570798863,0.6051416037586641,-0.18437279060596623
kpxKSlnF,1.748606804872065,0.09407068266566565,1.863982477838574,0.13358239409414452,0.10959814733255868
ku2cn1MV,0.38748099532865554,0.4540776216924547,1.5677328351855362,-0.3446180993990602,0.4997994375402577
l1su5HU9,-0.3616245269594631,-0.07217418165989731,-0.5104568323836407,-0.45077591136972117,0.5538061694446519
l8Tg2RvD,-0.46727042489048953,-0.014172230349026371,0.6623254684193238,-0.5927164547814137,1.158269319323022
lB6NsVOc,-0.36618154585714846,-0.37141206534422455,-0.2938721978396348,-0.6011967974830732,0.7185417309282336
lEcdVyKk,-0.45456964085672125,-0.2361409475572822,-0.47895303143606505,-0.541973310201076,0.6876878844320622
lH4TasGl,-0.01640231069443443,-0.04742559150806702,1.2671584898098285,-0.7192050186962042,-0.5652137374054469
lO9aggHW,-0.1501827740684578,-0.198059178862672,-0.2577596491839973,0.24716955817772757,-0.1308993382271133
lW3m9Vzu,-0.5315474649332148,-0.1395261182244889,-0.5031686119368874,-0.022599110380117082,-0.0008614370438131402
lYLseGDP,0.056403148761159816,0.13890876733396507,0.7410809115417418,-0.33693183547923766,0.40763333878122054
lcOnCdZi,-0.15979794402840097,0.05242004095973751,0.9542332858372742,-0.8542550838913776,-0.42375064855817257
le9YGwON,-0.02200695649655726,0.09785414907648882,0.30392103626330247,-0.2881243987161106,0.1620714315717855
llMvu3TX,2.0420795596947525,0.046196959667873294,2.0448430441228833,-1.140072000093216,0.00251251444658962
lnHh2jFO,-0.2671743824957278,0.3073396893757723,1.249628412888553,-1.0506658330935643,0.6228189153909334
m07CVXd4,-0.6657986334438877,-0.13519916488464734,0.6179836624146287,-0.8594259358590826,1.7273681238308818
m1lPk91z,-0.22183837408458684,-0.127362380432964,0.6291627398156674,-0.6286079527638613,1.2332166718477247
m9IQdmwa,-0.43150615106872037,-0.21861997054772875,-0.07079596309996994,-0.6062220670676943,0.5194821381900958
mG9BRy5x,-0.48877051908759794,-0.15495972621854381,-0.9827016994720612,-0.18613751534015321,0.17499513470728445
mVHXnama,-0.4559543809790969,-0.2886981966014668,-0.9876963842027795,-0.5486928578314583,-0.6332320456816269
mXyrR6nU,-0.35996285820504026,-0.009075873572577997,-1.0522706066363003,-0.4148799432280903,1.5158848935583187
mbzNdxNc,-0.2798832845746122,-0.11439198191262623,-0.20791881356673692,0.2625427139152343,-0.5005152371400818
mntH7g3L,-0.33153911944002656,0.44441374380287524,0.8045150242626118,-1.2020685822511332,0.9213607576518648
msRTXP3H,-0.2443632110861702,-0.11697907724489998,0.18032840668159444,-0.2684864378791936,0.30051639684664266
mxBjvIPR,-0.46563666820832195,-0.1621687067156694,-0.37795677721466525,-0.4633108495011875,0.47589146641238855
n8Opmfbz,1.6995629513376795,0.5312985537072796,2.6001161366739165,-0.46565633384519245,-0.17403521087785023
nOkgU29Q,-0.47614145053460133,-0.48502466010838763,-1.662873394215028,-0.09572544120813475,-1.8353622560832328
nhttf7VM,-0.008354719403473876,0.06547897959601467,0.7562502363843873,-0.07441988443163794,0.33298562508614893
njLbXYa3,-0.33777960595118683,-0.4494224787079242,-0.3035850847502548,-0.5724757309011075,-0.39545567794683123
nwkIpzmh,0.6044581420274651,0.0008882613944711792,1.3576059079993978,-0.2522151360356766,0.1319111536900941
nzB1R9Zg,-0.3075470528564668,0.1730704605504121,1.1450844706887278,-0.8784747715765953,0.44296061723887803
o1rZRI84,-0.439301550685673,-0.2717900891350604,-0.5599545373934394,-0.3219817388884003,-0.36384477558637585
o7q5Mbty,-0.1273866610435337,-0.2819736640642754,0.25491117356317083,-0.1393298355345287,-1.2188062981958474
oCBvysqB,-0.4491118144095938,-0.2759658071757025,-0.7128588518185257,-0.5326769371980227,-0.9320699117680711
oDmycTPH,-0.39145835189349354,-0.14071545590493262,-0.6847859892091197,-0.7145600078541356,1.2121448629744513
oFAXZvQv,-0.49311849315374756,-0.113090081922814,-0.12546632816544623,-0.08099278552011313,-0.731822831773048
oHE3M1zX,-0.24729793652743437,0.06360877839117673,-0.317006603340376,0.9708219492864991,-0.2602693423701403
oMhVmSpV,-0.4688472301631239,-0.35670928805509394,-0.582370647412306,-0.341092295291066,-1.7862205380571545
oNsDqVbi,0.18483964834019817,0.4702445611371564,1.4201953408782924,-0.6860511356938623,0.12089906164315423
oYAJqQk8,-0.36835403193974825,-0.4508653375171656,-0.5816751830548288,-0.7585245967223564,0.5649110554050587
ob5Kb6dW,-0.42550268282132064,-0.2714146064038454,-0.6661466477085174,-0.599241285588807,0.9656163878504564
obnzqs79,-0.515502311385649,-0.35971142307541815,-1.0610989292320188,-0.7017951325436407,0.4241806537950019
oncLcgRP,-0.3532268241369141,-0.239733502490048,-0.3625913695705254,-0.05679426683976274,-0.4730106486300265
ooWVYaAe,-0.4275286239343816,-0.2919166653357701,-1.6663244098270003,0.8695123145341022,-1.0713547400618673
osdyOUnV,-0.44807329680400043,-0.3287631329588061,-1.8218013109997333,0.24169687119107763,-0.2376674988276939
p7H9CzCv,-0.564786506013593,-0.6768593886092953,-2.099201443925965,-0.05303412207316072,-1.4214193741245431
p7U9hVhY,-0.39829163674396595,-0.19490060835530532,-0.5022161033473527,-0.3503830610691985,0.0963948000825603
pE6Cf1RV,-0.43564817530470945,0.17005655305067702,0.33233918088715875,-0.6306118395189806,1.057099427649728
pI7qzotI,-0.4058991238743377,-0.3784920750224723,-0.3825257205885624,0.1331581587670989,-0.506564829902107
pJrIA4sk,-0.31762864306613237,-0.31785658906871905,-0.32014865051248087,-0.5327394850549645,-0.12196986367776574
pXne2CLZ,-0.8215294785722338,-0.07678323565530665,-1.5828799724956912,1.1671619476780215,-0.5017383301924561
pZMcDIOS,-0.46321241932575985,-0.2792396376810524,-0.3767170847509238,-0.6537530630287911,0.5982313598529565
pavfp3cc,0.2702091057108871,-0.3897460886112407,0.42868810047433037,0.1302021538191802,-0.5965989102182512
pbQdC5L3,-0.6056181423390856,-0.6180116211801527,-0.5797023770355896,-0.7112913021158711,0.807449791680579
pgj7aAFP,-0.3524702946405571,-0.29622114191922666,-0.10662474430184155,-0.05194145951039175,0.07690822728464397
pxg8G3ed,-0.9976771062701348,0.2821710708710503,-0.23104718987794293,-0.6626746771610961,1.53947263324606
q36Npk6l,-0.44783694262962426,-0.2883964288705778,-1.0783615940101914,-0.9878524135422886,1.3115376459378574
q4aDOVvq,0.4278472806527813,-0.16763026078322074,0.6116732059556238,0.5933062680057155,-1.5741535466579712
qGmfR9CN,-0.4274361392753465,-0.4219443772874678,-0.8179577883343132,0.3177995202537822,-1.0774310747706473
qJ51ODpA,-0.39260768610431596,-0.10335554953987813,-1.0422230106348866,0.5900781675779108,0.03825489056849207
qQX3cs3I,-0.47363782808672594,-0.14466113450932827,0.3744070545562703,-0.8725497339167596,0.40960265479331426
qXeIxPb8,-0.38589568403760977,-0.06417660848298912,-0.2963720358077513,-0.359372204855692,0.8342631120232618
qYQ4MShM,0.1252834544394088,-0.1849909818431792,0.016473259381411864,0.510910296732316,-1.079619600143321
qa0etnhK,0.07187089036240168,-0.47174403139549614,0.14576401162342556,-0.04860328189291252,-0.6354645448141305
qbL4sboq,-0.8166129877999313,-0.3553205920936984,-0.7696581426541957,-0.6722112813862005,0.6436239624173759
qbYrsWHq,0.527960905810755,0.4509938538492184,2.000250972063652,-0.16950950077564997,0.13079494743969278
r1zmcUqQ,0.4318494757108735,-0.029148675894497877,0.9556839288263586,-0.4147817121723456,-1.127523617004119
r54iHeQC,-0.33398360106905356,-0.17497976684287497,-0.06674707944832114,-0.5228663904211608,0.6448053813286201
r6xrAnQV,3.052917025081183,0.39722509983378185,2.0059593450712168,-0.7809949409823567,0.5149747509757212
r9HxnQDg,-0.15446958689692591,0.07048173957784964,0.8368883547282007,-0.22005478049171145,0.9309738681512094
rG8Puuf9,0.7325807442394532,0.14254541256716546,1.1909573167206258,0.27385146087514656,-0.6370241599813831
rGuiefuR,-0.3256445904025216,-0.36714906262957303,-0.6906420719335689,-0.09637281181888468,-1.3564143918948908
rJ19OhGP,-0.44395323750625293,-0.029839369179421205,-0.4453737053254532,-0.6467606330200688,1.4113319463449834
rOCYepHd,0.04107393079636923,-0.17847331582768167,0.7578034617463185,-0.7515756412270385,0.07314627005318286
rQJaOPFI,0.2677661760254293,0.015527359158773457,1.4783681295950668,-0.38767046461255816,0.18574649471080917
rQhZtZeh,-0.27736050037576687,0.09536798266592594,0.5889296546454101,-0.6739255524401706,1.3445417792384369
rapmok0w,-0.43219460582342917,-0.12439689306327129,-1.4798229739117392,0.12154411471389537,0.5713751491918337
rgzfnPVu,-0.3240727552919682,-0.08669570124245585,0.5549359682845374,-0.7510924869423725,0.6911332457945427
ri4qhb1S,-0.21083054567673143,-0.14814319656604713,-0.9919324843549635,-0.4288410655184016,1.1637393785609156
rqpFYzff,-0.6954634819521064,-0.4928195948507659,-0.7898130854691932,-0.48194953922923744,0.14350478262876365
rrs22coX,-0.3183943857956595,-0.09246680254934692,-0.14639391385778033,-0.42676918181981094,0.8486436189437079
sEeUCQLc,-0.4912303674199623,-0.1764248969768909,-0.9120955411001592,-0.4515626647247082,0.4570431085275395
sHScwqQl,-0.5967616569914074,-0.14747672195542183,0.1621955157940942,-0.9476784575911843,1.8214469932407091
sNC7DiAt,-0.7916682652166176,-0.4975119716102876,-0.5579508924020207,-0.6257780714034489,1.2924210150627395
sNK2TSs3,-0.3964668716752615,-0.08453262942955408,-0.011255441675773525,-0.5597301129858643,0.7299735915702676
sO7Su6uw,-0.5330770928048199,-0.5495794701439758,-2.3409828944400193,-0.5159305998953023,-0.3166661698214348
sOWZx89o,-0.6203370125185077,-0.41068589938938604,-1.2500300490016958,-0.7062389548339816,0.834305025249801
sPbRcPjC,0.12051527352293734,-0.13676297813915372,0.33030322294301406,0.2393743813969813,-1.1648290087749906
scVUfTKI,0.006348245025105559,0.044623762384367716,0.09080815064451819,2.058688683157623,-1.1736608262265982
seRaGeVv,-0.38813109182040106,0.019064912425824865,-0.18980526987822266,-0.2728427497762205,1.2011541391691871
sgtwiYWi,-0.43516897992951753,-0.21928550052350548,-0.9878623851341377,-0.23247846050283627,-0.3206681416945294
sjmLHcT6,-0.5306432524211462,-0.2585525194820315,-0.45595440639250917,-0.6291284331335483,0.5987581424549653
skZUZZGS,-0.5174640929580394,-0.4530848435590764,-0.16293996107153141,-0.45194006004097176,0.7838851605044219
suAmzADX,-0.7973711627291098,-0.3746755025724946,-1.3240746469266629,1.8402867053697882,-0.5183302119102855
t4GWLqlO,0.38173035451297865,-0.1912851342688322,0.8414710190884147,-0.4626368252805442,-0.13737638700401433
t7gy6Jyy,0.2732905887306285,-0.3814888103454672,1.4255749479273003,-1.0164971961306328,0.23901466278480754
tBadzH60,2.1110974305884835,0.03886961767577812,2.045548203475148,-0.47657839609867736,-0.3515412696850895
tXUWm0hp,-0.18530525117505503,-0.20695032432038207,-0.10924111788155422,0.7358650625916816,-0.7116693213094614
te6UPPxf,-0.4426429424028586,-0.5499145126334719,-0.7031730912679155,-0.2763961585718171,-1.615881139631302
ti2lamkL,0.06461754130129949,-0.1527843259866808,0.6695617255850106,-0.4348997058799178,0.02632507617361668
tr0lpwuU,-0.728133459451715,0.006499859790642937,-1.9551038730892447,2.625204348708092,-0.44100063591192296
ttdB5C73,-0.33118398834715235,0.028664435996438975,-0.13537970685230682,-0.10430165791906987,1.1612857699938495
twS8YZu9,-0.4209882056856489,-0.17820318493638698,-0.6904140135504964,-0.7152070252962694,0.1797449602004626
tx68W34H,-0.5083269573960254,-0.2850818370882502,-1.3360176192950508,0.7112346257078279,-1.030077722808148
tyQSX4mY,-0.44767173812754235,-0.16480123324552043,0.12676553322624606,-0.8181455652550831,0.7145955957586061
tylKCRc0,-0.4115168558336566,-0.14178545811980658,0.09553103053643319,-0.3597363597858312,0.345048554971509
u1544WUo,-0.4383183407525624,-0.06839831509230354,-1.3307782563886281,-0.49651370807562856,1.3793995664060894
uAw9an0d,0.259813759109488,-0.0695779226710096,0.508288264410778,-0.34328403051252465,0.02526918283721713
uLZAEXMG,2.315664666200132,-0.020058298863909307,2.020105089387455,-0.24662932531676418,-0.8121035595534245
uMwe1s7I,-0.9530912542322088,-0.17911783877505005,-1.2030823338091228,0.4820960974717927,-0.29273423945302923
ufhGeV3q,-0.6529396786663031,-0.45773218979345476,-0.3316005924578054,-0.6172364281822702,0.6088414055440232
uhAeGBHo,-0.6529848220133547,-0.6634154962923953,-2.3310066377857925,-0.24697214976943727,-1.5448144470076564
ujHNlqpw,1.3535330751047465,0.39096889460663586,1.659682111748209,-0.08449438500459294,-0.8370636262887565
ulV6kuhB,-0.2755906032988835,-0.015801878038723238,0.2719369650101111,-0.5003638979281568,0.619712771221753
uohEnNEK,-0.5639497768378763,-0.4074054792529518,-1.3837944066367687,0.6152733925343163,-0.8013213530475873
v1lhA8I4,-0.37223179448476484,-0.43645803486676815,0.8899532113268673,-0.7971305282333851,1.2460513534283955
v3JzigLI,-0.6240529040577942,-0.5178563760203128,-0.790026064261399,-0.9277974307345467,1.353306981751114
v5IwjyIg,-0.45691444588276253,-0.30498665605525677,-0.48500838425344917,-0.5752358958300938,-0.8663453727894144
v6lp5TK1,-0.29906434242359436,-0.15773559803644677,0.5468002518341404,-0.724415027583138,1.3140422601581
v8vOaaWq,-0.410389970430447,-0.10899057056510575,-0.8858035507780802,0.35648336019009363,0.2213006072660555
vAYKtoil,-0.7838100727303074,-0.09420649264145542,-0.4019851357634412,-0.7055073208287759,-0.8865608912515945
vGTNQa6G,2.14246665741673,0.010561193792205437,1.770624033720635,0.4430778826987698,-0.14599499538919147
vQzNxHoL,-0.46865751424404634,-0.2938832608899924,-0.9341692632938408,-0.7083805659988975,-1.1120793661696844
vfZGBUJm,-0.24828191445606107,-0.19085090071828237,-0.04531105454863571,-0.12615772412785375,-0.3279039945216091
vlooVUoT,-0.31925486827906324,-0.3193011880514627,-1.801985211387107,0.5287929295961185,-1.66579896251314
vrACvd4O,-0.3016424940032496,-0.39455536486027487,0.12072823589708825,-0.48655788266781386,-0.43647640415766276
w8hdjLwb,-0.3179726635143427,0.17786661634065748,0.06601196140921495,-0.41556290403726237,1.1624521883729066
wAntv4gH,-0.111179315445884,0.4270757014698807,1.678109215295292,-0.6763923795090996,0.7343673736384453
wIUL09q0,-0.42630912534416465,-0.2181446941279086,-1.3844812866925782,-0.8799959978180887,0.6927329782966289
wOzx7Fgz,-0.37257587126343905,-0.49462532260465597,0.0691601512635156,-0.6495059190904904,0.13405802526214572
wPhjhCJQ,-0.39261784722195925,-0.058507793877901726,-0.27094875559193277,-0.5846036051082883,1.2671054464190483
wQSWWmYB,-0.30721015077226665,-0.05950320356102967,-0.6979313064703252,-0.3711806283257211,1.1949872872629435
wdIMrXwy,1.7820347248080677,0.10330909541128275,2.1386554299390195,-0.9866789327100669,-0.009045117201555541
wiL9npQc,-0.4540402068768574,-0.36309050721981695,-1.0348092567103482,-0.7123749727200739,0.5508922773494866
wnU95Cxn,2.470607345380881,0.1879182519612419,2.712585985498647,-0.4656255495186379,-1.1792891280242834
wpJbbjJs,0.06051029977159006,0.011376744596168997,0.7318948281669986,-0.17065487976408988,0.14645252700197986
wsOWTAbI,1.1120633880382909,0.41784444780453267,1.8430837381717833,1.198258475550272,-0.6294274191522113
wtdBcU3U,-0.3657870073756615,-0.3600837991982866,-0.25992057956684,-0.7808057840669171,0.4412084781103083
wuKXVxOc,-0.48822167124665183,-0.28964303496584254,-1.7489362255855827,-0.8737538596636405,0.6220773395384462
wyzadAt8,-0.4772179327882671,-0.27537357355438363,-0.8288748886150348,-0.6868862668437323,1.126285574390078
wzaKzYwi,0.12176819955409401,-0.4907554927333644,1.0846578756706844,-0.6712063747057364,0.7163135572088315
x6GCk4EV,-0.2920802064981447,-0.2644124342998788,-0.03903765748033727,-0.40785182432167133,0.30397267966655406
x6lUi3vf,0.23467351901679168,-0.3621772664330587,0.15672723634405195,0.46116908090941067,-1.2509570238919032
x8mwDHv9,-0.27126206567566014,-0.26800824075442,-0.011553784315553983,-0.30619072646125645,-0.08749730840905912
xIYm6puH,0.5533812804888609,0.017009534143404004,-0.1814899793726159,0.9343450947705314,-1.374009710593402
xO6UdpsK,0.5133351085833735,-0.05624384650243375,0.06478754089856231,0.035565573599040334,-1.4639454383033303
xQ2bkOvj,-0.8600775465537711,-0.2542153357183219,-1.4023841193370732,0.13062371100719972,-0.5021446617324337
xeXyDCEQ,2.8936158153747553,-0.401937789695034,1.9700868088668653,0.8371084971237615,-1.037652400712279
xrggHziO,-0.1859632399218074,-0.2219409824686176,-0.09878222133876768,-0.48191792195423844,0.11096668276017496
y1WMCmqQ,-0.3668255868296231,-0.3124695111757996,-0.4627021240958289,-0.4346436669641953,0.22083502446438885
yDngezhM,-0.3391830203190014,-0.30161057664943147,-0.8662498280200612,-0.8163697448911371,-0.029037201196207008
yLiFjMD0,-0.4021784415444247,-0.15369335074526536,-0.27588303477547704,-0.6461442271878077,1.0886161249212698
ySwEBO7w,-0.4118236654739351,-0.3858034142588389,-0.49303722842639,0.007702989497072821,-1.4089914445164489
ydC9UsSm,-0.4606483304987026,-0.07671328882977324,-1.6209975479100809,0.8654435659961273,0.1334994160113574
ydEG4VBd,-0.384945914391142,-0.010967204639450223,-1.1993235799250375,-0.18418666501050396,1.2899277045192257
yf76yWXc,-0.2841938367363812,0.45430046223257303,0.8336216339209681,-0.9761249685655748,0.18564511144004925
yg70e63n,-0.2787433370503325,-0.11078720887714955,-0.8090792094606218,-0.26668733690015145,-0.05246456396220722
ywxtlSKv,-0.6170137086091247,-0.27668679210116753,-0.9888549398390456,-0.2745471343926802,0.003951039779433785
yzKPQPOR,-1.0325626361299558,-0.1167512809500062,-1.0476935336037219,-0.22486605882507504,-0.3963023039410878
z5cnOnZ1,-0.3130689713497534,-0.45271983897443935,-0.3222262394917994,-0.5331844008627122,-0.3974090496031586
zFLkOE0e,0.14845231975602902,-0.5292056309019921,0.5935007082930337,0.5588774581680518,-1.2874615377198673
zGi72mxL,-0.46386616740885556,-0.45006782679617974,-0.24590144192804253,-0.4158484087696088,-0.7969903554026878
zN925UV3,-0.3790624064376291,-0.4823868410251402,-1.1756454277199442,0.22749059846470843,-1.4242072752519057
zTy2ih7e,-0.41203161931382537,-0.3291479370675683,-1.6645691490284822,-0.8591668962420336,0.5822758377372672
zVFzAutw,-0.3200382964113717,0.057976801959489954,-0.5262556425496019,-0.43331756272649,0.7916985432478718
zYxNAkht,-0.5484824700933362,-0.08650409030749362,-0.7560253577683103,-0.7429838490305265,1.1179918399266278
zaWDBai3,-0.7552352206566186,0.32956713831911255,-0.2684769424740967,-0.27858868130381964,1.8462813225223549
zg3u0Zsx,-0.15829394721633916,0.1539912415925988,-0.29335129550192285,-0.056232485543961985,0.18476033708331485
zlwLfdsS,-0.6869495576819875,-0.17837276023535598,-1.2551366678437876,1.2691803758849964,-0.6490761156322442
zmbKzVfl,-0.5322249390191476,-0.5690213542887017,-2.048380301430841,-0.3457521604890026,-0.1336877975397961
